,TgtCndMovDirectStatusFlg,TgtCndGndVelLong,TgtCndGndVelLat,TgtCndAbsHdAng,TgtCndConf,InitEnableFlg
338,Default,(+) 1.38mps down,(+-) 1.38mps down,0,INVALID,VALID
339,Default,(+) 1.38mps down,(+-) 1.38mps down,0,INVALID,INVALID
340,Default,(+) 1.38mps down,(+-) 1.38mps down,(dx),VALID,VALID
341,Default,(+) 1.38mps down,(+-) 1.38mps down,(dx),VALID,INVALID
342,Default,(+) 1.38mps down,(+-) 1.38mps down,(dx),INVALID,VALID
343,Default,(+) 1.38mps down,(+-) 1.38mps down,(dx),INVALID,INVALID
344,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy),VALID,VALID
345,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy),VALID,INVALID
346,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy),INVALID,VALID
347,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy),INVALID,INVALID
348,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
349,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
350,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
351,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
352,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
353,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
354,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
355,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
356,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
357,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
358,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
359,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
360,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
361,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
362,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
363,Default,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
364,Default,(+) 1.38mps down,(+-) 0.1mps up,0,VALID,VALID
365,Default,(+) 1.38mps down,(+-) 0.1mps up,0,VALID,INVALID
366,Default,(+) 1.38mps down,(+-) 0.1mps up,0,INVALID,VALID
367,Default,(+) 1.38mps down,(+-) 0.1mps up,0,INVALID,INVALID
368,Default,(+) 1.38mps down,(+-) 0.1mps up,(dx),VALID,VALID
369,Default,(+) 1.38mps down,(+-) 0.1mps up,(dx),VALID,INVALID
370,Default,(+) 1.38mps down,(+-) 0.1mps up,(dx),INVALID,VALID
371,Default,(+) 1.38mps down,(+-) 0.1mps up,(dx),INVALID,INVALID
372,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy),VALID,VALID
373,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy),VALID,INVALID
374,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy),INVALID,VALID
375,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy),INVALID,INVALID
376,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,VALID
377,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,INVALID
378,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,VALID
379,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,INVALID
380,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,VALID
381,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,INVALID
382,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,VALID
383,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,INVALID
384,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,VALID
385,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,INVALID
386,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,VALID
387,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,INVALID
388,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,VALID
389,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,INVALID
390,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,VALID
391,Default,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,INVALID
392,Default,(+) 1.38mps down,(+-) 0.1mps down,0,VALID,VALID
393,Default,(+) 1.38mps down,(+-) 0.1mps down,0,VALID,INVALID
394,Default,(+) 1.38mps down,(+-) 0.1mps down,0,INVALID,VALID
395,Default,(+) 1.38mps down,(+-) 0.1mps down,0,INVALID,INVALID
396,Default,(+) 1.38mps down,(+-) 0.1mps down,(dx),VALID,VALID
397,Default,(+) 1.38mps down,(+-) 0.1mps down,(dx),VALID,INVALID
398,Default,(+) 1.38mps down,(+-) 0.1mps down,(dx),INVALID,VALID
399,Default,(+) 1.38mps down,(+-) 0.1mps down,(dx),INVALID,INVALID
400,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy),VALID,VALID
401,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy),VALID,INVALID
402,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy),INVALID,VALID
403,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy),INVALID,INVALID
404,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,VALID
405,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,INVALID
406,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,VALID
407,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,INVALID
408,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,VALID
409,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,INVALID
410,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,VALID
411,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,INVALID
412,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,VALID
413,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,INVALID
414,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,VALID
415,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,INVALID
416,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,VALID
417,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,INVALID
418,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,VALID
419,Default,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,INVALID
420,Default,(+) 0.1mps up,Stop,0,VALID,VALID
421,Default,(+) 0.1mps up,Stop,0,VALID,INVALID
422,Default,(+) 0.1mps up,Stop,0,INVALID,VALID
423,Default,(+) 0.1mps up,Stop,0,INVALID,INVALID
424,Default,(+) 0.1mps up,Stop,(dx),VALID,VALID
425,Default,(+) 0.1mps up,Stop,(dx),VALID,INVALID
426,Default,(+) 0.1mps up,Stop,(dx),INVALID,VALID
427,Default,(+) 0.1mps up,Stop,(dx),INVALID,INVALID
428,Default,(+) 0.1mps up,Stop,(dy),VALID,VALID
429,Default,(+) 0.1mps up,Stop,(dy),VALID,INVALID
430,Default,(+) 0.1mps up,Stop,(dy),INVALID,VALID
431,Default,(+) 0.1mps up,Stop,(dy),INVALID,INVALID
432,Default,(+) 0.1mps up,Stop,(dy/dx) 40deg down,VALID,VALID
433,Default,(+) 0.1mps up,Stop,(dy/dx) 40deg down,VALID,INVALID
434,Default,(+) 0.1mps up,Stop,(dy/dx) 40deg down,INVALID,VALID
435,Default,(+) 0.1mps up,Stop,(dy/dx) 40deg down,INVALID,INVALID
436,Default,(+) 0.1mps up,Stop,(dy/dx) 40deg up,VALID,VALID
437,Default,(+) 0.1mps up,Stop,(dy/dx) 40deg up,VALID,INVALID
438,Default,(+) 0.1mps up,Stop,(dy/dx) 40deg up,INVALID,VALID
439,Default,(+) 0.1mps up,Stop,(dy/dx) 40deg up,INVALID,INVALID
440,Default,(+) 0.1mps up,Stop,(dy/dx) 50deg down,VALID,VALID
441,Default,(+) 0.1mps up,Stop,(dy/dx) 50deg down,VALID,INVALID
442,Default,(+) 0.1mps up,Stop,(dy/dx) 50deg down,INVALID,VALID
443,Default,(+) 0.1mps up,Stop,(dy/dx) 50deg down,INVALID,INVALID
444,Default,(+) 0.1mps up,Stop,(dy/dx) 50deg up,VALID,VALID
445,Default,(+) 0.1mps up,Stop,(dy/dx) 50deg up,VALID,INVALID
446,Default,(+) 0.1mps up,Stop,(dy/dx) 50deg up,INVALID,VALID
447,Default,(+) 0.1mps up,Stop,(dy/dx) 50deg up,INVALID,INVALID
448,Default,(+) 0.1mps up,(+-) 1.38mps up,0,VALID,VALID
449,Default,(+) 0.1mps up,(+-) 1.38mps up,0,VALID,INVALID
450,Default,(+) 0.1mps up,(+-) 1.38mps up,0,INVALID,VALID
451,Default,(+) 0.1mps up,(+-) 1.38mps up,0,INVALID,INVALID
452,Default,(+) 0.1mps up,(+-) 1.38mps up,(dx),VALID,VALID
453,Default,(+) 0.1mps up,(+-) 1.38mps up,(dx),VALID,INVALID
454,Default,(+) 0.1mps up,(+-) 1.38mps up,(dx),INVALID,VALID
455,Default,(+) 0.1mps up,(+-) 1.38mps up,(dx),INVALID,INVALID
456,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy),VALID,VALID
457,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy),VALID,INVALID
458,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy),INVALID,VALID
459,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy),INVALID,INVALID
460,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,VALID
461,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,INVALID
462,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,VALID
463,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,INVALID
464,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,VALID
465,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,INVALID
466,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,VALID
467,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,INVALID
468,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,VALID
469,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,INVALID
470,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,VALID
471,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,INVALID
472,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,VALID
473,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,INVALID
474,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,VALID
475,Default,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,INVALID
476,Default,(+) 0.1mps up,(+-) 1.38mps down,0,VALID,VALID
477,Default,(+) 0.1mps up,(+-) 1.38mps down,0,VALID,INVALID
478,Default,(+) 0.1mps up,(+-) 1.38mps down,0,INVALID,VALID
479,Default,(+) 0.1mps up,(+-) 1.38mps down,0,INVALID,INVALID
480,Default,(+) 0.1mps up,(+-) 1.38mps down,(dx),VALID,VALID
481,Default,(+) 0.1mps up,(+-) 1.38mps down,(dx),VALID,INVALID
482,Default,(+) 0.1mps up,(+-) 1.38mps down,(dx),INVALID,VALID
483,Default,(+) 0.1mps up,(+-) 1.38mps down,(dx),INVALID,INVALID
484,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy),VALID,VALID
485,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy),VALID,INVALID
486,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy),INVALID,VALID
487,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy),INVALID,INVALID
488,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
489,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
490,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
491,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
492,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
493,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
494,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
495,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
496,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
497,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
498,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
499,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
500,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
501,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
502,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
503,Default,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
504,Default,(+) 0.1mps up,(+-) 0.1mps up,0,VALID,VALID
505,Default,(+) 0.1mps up,(+-) 0.1mps up,0,VALID,INVALID
506,Default,(+) 0.1mps up,(+-) 0.1mps up,0,INVALID,VALID
507,Default,(+) 0.1mps up,(+-) 0.1mps up,0,INVALID,INVALID
508,Default,(+) 0.1mps up,(+-) 0.1mps up,(dx),VALID,VALID
509,Default,(+) 0.1mps up,(+-) 0.1mps up,(dx),VALID,INVALID
510,Default,(+) 0.1mps up,(+-) 0.1mps up,(dx),INVALID,VALID
511,Default,(+) 0.1mps up,(+-) 0.1mps up,(dx),INVALID,INVALID
512,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy),VALID,VALID
513,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy),VALID,INVALID
514,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy),INVALID,VALID
515,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy),INVALID,INVALID
516,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,VALID
517,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,INVALID
518,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,VALID
519,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,INVALID
520,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,VALID
521,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,INVALID
522,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,VALID
523,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,INVALID
524,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,VALID
525,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,INVALID
526,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,VALID
527,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,INVALID
528,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,VALID
529,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,INVALID
530,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,VALID
531,Default,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,INVALID
532,Default,(+) 0.1mps up,(+-) 0.1mps down,0,VALID,VALID
533,Default,(+) 0.1mps up,(+-) 0.1mps down,0,VALID,INVALID
534,Default,(+) 0.1mps up,(+-) 0.1mps down,0,INVALID,VALID
535,Default,(+) 0.1mps up,(+-) 0.1mps down,0,INVALID,INVALID
536,Default,(+) 0.1mps up,(+-) 0.1mps down,(dx),VALID,VALID
537,Default,(+) 0.1mps up,(+-) 0.1mps down,(dx),VALID,INVALID
538,Default,(+) 0.1mps up,(+-) 0.1mps down,(dx),INVALID,VALID
539,Default,(+) 0.1mps up,(+-) 0.1mps down,(dx),INVALID,INVALID
540,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy),VALID,VALID
541,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy),VALID,INVALID
542,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy),INVALID,VALID
543,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy),INVALID,INVALID
544,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,VALID
545,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,INVALID
546,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,VALID
547,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,INVALID
548,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,VALID
549,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,INVALID
550,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,VALID
551,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,INVALID
552,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,VALID
553,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,INVALID
554,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,VALID
555,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,INVALID
556,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,VALID
557,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,INVALID
558,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,VALID
559,Default,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,INVALID
560,Default,(+) 0.1mps down,Stop,0,VALID,VALID
561,Default,(+) 0.1mps down,Stop,0,VALID,INVALID
562,Default,(+) 0.1mps down,Stop,0,INVALID,VALID
563,Default,(+) 0.1mps down,Stop,0,INVALID,INVALID
564,Default,(+) 0.1mps down,Stop,(dx),VALID,VALID
565,Default,(+) 0.1mps down,Stop,(dx),VALID,INVALID
566,Default,(+) 0.1mps down,Stop,(dx),INVALID,VALID
567,Default,(+) 0.1mps down,Stop,(dx),INVALID,INVALID
568,Default,(+) 0.1mps down,Stop,(dy),VALID,VALID
569,Default,(+) 0.1mps down,Stop,(dy),VALID,INVALID
570,Default,(+) 0.1mps down,Stop,(dy),INVALID,VALID
571,Default,(+) 0.1mps down,Stop,(dy),INVALID,INVALID
572,Default,(+) 0.1mps down,Stop,(dy/dx) 40deg down,VALID,VALID
573,Default,(+) 0.1mps down,Stop,(dy/dx) 40deg down,VALID,INVALID
574,Default,(+) 0.1mps down,Stop,(dy/dx) 40deg down,INVALID,VALID
575,Default,(+) 0.1mps down,Stop,(dy/dx) 40deg down,INVALID,INVALID
576,Default,(+) 0.1mps down,Stop,(dy/dx) 40deg up,VALID,VALID
577,Default,(+) 0.1mps down,Stop,(dy/dx) 40deg up,VALID,INVALID
578,Default,(+) 0.1mps down,Stop,(dy/dx) 40deg up,INVALID,VALID
579,Default,(+) 0.1mps down,Stop,(dy/dx) 40deg up,INVALID,INVALID
580,Default,(+) 0.1mps down,Stop,(dy/dx) 50deg down,VALID,VALID
581,Default,(+) 0.1mps down,Stop,(dy/dx) 50deg down,VALID,INVALID
582,Default,(+) 0.1mps down,Stop,(dy/dx) 50deg down,INVALID,VALID
583,Default,(+) 0.1mps down,Stop,(dy/dx) 50deg down,INVALID,INVALID
584,Default,(+) 0.1mps down,Stop,(dy/dx) 50deg up,VALID,VALID
585,Default,(+) 0.1mps down,Stop,(dy/dx) 50deg up,VALID,INVALID
586,Default,(+) 0.1mps down,Stop,(dy/dx) 50deg up,INVALID,VALID
587,Default,(+) 0.1mps down,Stop,(dy/dx) 50deg up,INVALID,INVALID
588,Default,(+) 0.1mps down,(+-) 1.38mps up,0,VALID,VALID
589,Default,(+) 0.1mps down,(+-) 1.38mps up,0,VALID,INVALID
590,Default,(+) 0.1mps down,(+-) 1.38mps up,0,INVALID,VALID
591,Default,(+) 0.1mps down,(+-) 1.38mps up,0,INVALID,INVALID
592,Default,(+) 0.1mps down,(+-) 1.38mps up,(dx),VALID,VALID
593,Default,(+) 0.1mps down,(+-) 1.38mps up,(dx),VALID,INVALID
594,Default,(+) 0.1mps down,(+-) 1.38mps up,(dx),INVALID,VALID
595,Default,(+) 0.1mps down,(+-) 1.38mps up,(dx),INVALID,INVALID
596,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy),VALID,VALID
597,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy),VALID,INVALID
598,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy),INVALID,VALID
599,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy),INVALID,INVALID
600,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,VALID
601,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,INVALID
602,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,VALID
603,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,INVALID
604,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,VALID
605,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,INVALID
606,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,VALID
607,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,INVALID
608,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,VALID
609,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,INVALID
610,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,VALID
611,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,INVALID
612,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,VALID
613,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,INVALID
614,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,VALID
615,Default,(+) 0.1mps down,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,INVALID
616,Default,(+) 0.1mps down,(+-) 1.38mps down,0,VALID,VALID
617,Default,(+) 0.1mps down,(+-) 1.38mps down,0,VALID,INVALID
618,Default,(+) 0.1mps down,(+-) 1.38mps down,0,INVALID,VALID
619,Default,(+) 0.1mps down,(+-) 1.38mps down,0,INVALID,INVALID
620,Default,(+) 0.1mps down,(+-) 1.38mps down,(dx),VALID,VALID
621,Default,(+) 0.1mps down,(+-) 1.38mps down,(dx),VALID,INVALID
622,Default,(+) 0.1mps down,(+-) 1.38mps down,(dx),INVALID,VALID
623,Default,(+) 0.1mps down,(+-) 1.38mps down,(dx),INVALID,INVALID
624,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy),VALID,VALID
625,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy),VALID,INVALID
626,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy),INVALID,VALID
627,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy),INVALID,INVALID
628,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
629,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
630,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
631,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
632,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
633,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
634,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
635,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
636,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
637,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
638,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
639,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
640,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
641,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
642,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
643,Default,(+) 0.1mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
644,Default,(+) 0.1mps down,(+-) 0.1mps up,0,VALID,VALID
645,Default,(+) 0.1mps down,(+-) 0.1mps up,0,VALID,INVALID
646,Default,(+) 0.1mps down,(+-) 0.1mps up,0,INVALID,VALID
647,Default,(+) 0.1mps down,(+-) 0.1mps up,0,INVALID,INVALID
648,Default,(+) 0.1mps down,(+-) 0.1mps up,(dx),VALID,VALID
649,Default,(+) 0.1mps down,(+-) 0.1mps up,(dx),VALID,INVALID
650,Default,(+) 0.1mps down,(+-) 0.1mps up,(dx),INVALID,VALID
651,Default,(+) 0.1mps down,(+-) 0.1mps up,(dx),INVALID,INVALID
